Contract ID,Period,Period_End_Date,Salary,Benefits,Actual_Working_Days,Missed_Days
C0315,2024-01,31-01-2024,5319.56,453.41,18,5
C0315,2024-02,29-02-2024,5165.62,1479.04,18,3
C0315,2024-03,31-03-2024,6735.56,1185.78,21,0
C0315,2024-04,30-04-2024,6429.4,565.34,22,0
C0315,2024-05,31-05-2024,6473.54,1228.72,23,0
C0315,2024-06,30-06-2024,5657.88,1486.41,19,1
C0315,2024-07,31-07-2024,5910.63,1122.47,20,3
C0315,2024-08,31-08-2024,4706.69,648.96,17,5
C0315,2024-09,30-09-2024,6735.56,1189.91,19,2
C0315,2024-10,31-10-2024,4855.15,681.53,15,8
C0315,2024-11,30-11-2024,6752.45,567.51,20,1
C0315,2024-12,31-12-2024,5814.15,1542.13,18,4
C0316,2024-01,31-01-2024,5147.48,462.41,19,4
C0316,2024-02,29-02-2024,5815.45,361.61,20,1
C0316,2024-03,31-03-2024,7183.79,554.86,21,0
C0316,2024-04,30-04-2024,6218.28,212.92,21,1
C0316,2024-05,31-05-2024,5389.88,310.22,18,5
C0316,2024-06,30-06-2024,4525.78,646.03,16,4
C0316,2024-07,31-07-2024,5988.75,412.27,21,2
C0316,2024-08,31-08-2024,6545.56,527.4,21,1
C0316,2024-09,30-09-2024,5199.69,248.89,19,2
C0316,2024-10,31-10-2024,7215.02,210.93,23,0
C0316,2024-11,30-11-2024,5473.36,314.78,20,1
C0316,2024-12,31-12-2024,5828.67,537.99,22,0
C0317,2024-01,31-01-2024,3086.3,598.15,21,2
C0317,2024-02,29-02-2024,1634.72,565.53,12,9
C0317,2024-03,31-03-2024,2315.85,535.63,17,4
C0317,2024-04,30-04-2024,2635.81,659.3,19,3
C0317,2024-05,31-05-2024,3086.3,756.85,22,1
C0317,2024-06,30-06-2024,2703.42,406.62,18,2
C0317,2024-07,31-07-2024,1650.03,331.58,13,10
C0317,2024-08,31-08-2024,3212.62,261.43,22,0
C0317,2024-09,30-09-2024,3197.32,580.75,19,2
C0317,2024-10,31-10-2024,2672.12,227.94,20,3
C0317,2024-11,30-11-2024,2564.27,241.08,20,1
C0318,2024-01,31-01-2024,5694.25,797.58,21,2
C0318,2024-02,29-02-2024,4956.39,862.73,16,5
C0318,2024-03,31-03-2024,6505.26,435.59,21,0
C0318,2024-04,30-04-2024,5588.61,509.87,18,4
C0318,2024-05,31-05-2024,5397.27,510.93,19,4
C0318,2024-06,30-06-2024,6147.47,800.92,18,2
C0318,2024-07,31-07-2024,5345.62,365.32,18,5
C0318,2024-08,31-08-2024,4798.3,867.5,20,2
C0318,2024-09,30-09-2024,5002.85,828.63,19,2
C0318,2024-10,31-10-2024,5423.09,307.77,21,2
C0318,2024-11,30-11-2024,5002.85,741.88,17,4
C0318,2024-12,31-12-2024,5927.31,635.01,21,1
C0319,2024-01,31-01-2024,2737.63,95.99,21,2
C0319,2024-02,29-02-2024,3629.59,111.91,21,0
C0319,2024-03,31-03-2024,2666.64,114.11,18,3
C0319,2024-04,30-04-2024,2677.19,224.47,21,1
C0319,2024-05,31-05-2024,2085.82,196.47,16,7
C0319,2024-06,30-06-2024,2159.61,179.86,14,6
C0319,2024-07,31-07-2024,2717.05,131.51,18,5
C0319,2024-08,31-08-2024,2677.19,188.01,21,1
C0319,2024-09,30-09-2024,3456.75,219.98,21,0
C0319,2024-10,31-10-2024,1962.31,158.09,13,10
C0319,2024-11,30-11-2024,2370.34,133.36,18,3
C0319,2024-12,31-12-2024,2804.68,215.9,22,0
C0320,2024-01,31-01-2024,6243.2,859.74,23,0
C0320,2024-02,29-02-2024,4961.66,835.54,16,5
C0320,2024-03,31-03-2024,3628.21,859.14,13,8
C0320,2024-04,30-04-2024,6526.98,637.92,22,0
C0320,2024-05,31-05-2024,5971.76,934.87,22,1
C0320,2024-06,30-06-2024,4923.21,512.25,18,2
C0320,2024-07,31-07-2024,5945.9,705.35,23,0
C0320,2024-08,31-08-2024,5283.75,1003.37,22,0
C0320,2024-09,30-09-2024,3411.14,527.42,11,10
C0320,2024-10,31-10-2024,6540.49,1057.94,22,1
C0320,2024-11,30-11-2024,5302.77,911.84,19,2
C0320,2024-12,31-12-2024,6837.79,799.58,22,0
C0321,2024-01,31-01-2024,4402.81,1159.64,23,0
C0321,2024-02,29-02-2024,4402.81,543.62,21,0
C0321,2024-03,31-03-2024,3983.49,455.79,19,2
C0321,2024-04,30-04-2024,4002.55,967.92,22,0
C0321,2024-05,31-05-2024,3495.61,1245.14,21,2
C0321,2024-06,30-06-2024,2421.55,1412.9,11,9
C0321,2024-07,31-07-2024,3495.61,1101.93,21,2
C0321,2024-08,31-08-2024,3402.17,512.33,22,0
C0321,2024-09,30-09-2024,3414.43,925.22,19,2
C0321,2024-10,31-10-2024,3445.68,1332.1,23,0
C0321,2024-11,30-11-2024,3194.78,499.53,20,1
C0321,2024-12,31-12-2024,4402.81,1035.67,22,0
C0322,2024-01,31-01-2024,5352.65,146.38,21,2
C0322,2024-02,29-02-2024,5197.75,445.19,17,4
C0322,2024-03,31-03-2024,5435.56,291.54,20,1
C0322,2024-04,30-04-2024,5262.19,427.39,20,2
C0322,2024-05,31-05-2024,5380.97,437.23,20,3
C0322,2024-06,30-06-2024,6741.79,404.27,18,2
C0322,2024-07,31-07-2024,6230.6,433.13,20,3
C0322,2024-08,31-08-2024,5571.73,531.66,20,2
C0322,2024-09,30-09-2024,6794.45,175.53,20,1
C0322,2024-10,31-10-2024,6542.13,364.01,21,2
C0322,2024-11,30-11-2024,7490.88,324.91,21,0
C0322,2024-12,31-12-2024,5881.27,216.52,20,2
C0323,2024-01,31-01-2024,642.87,751.0,18,5
C0323,2024-02,29-02-2024,596.06,652.34,20,1
C0323,2024-03,31-03-2024,664.98,1324.72,21,0
C0323,2024-04,30-04-2024,746.76,697.42,20,2
C0323,2024-05,31-05-2024,652.19,701.32,21,2
C0323,2024-06,30-06-2024,741.35,375.41,19,1
C0323,2024-07,31-07-2024,503.12,1009.3,18,5
C0323,2024-08,31-08-2024,784.1,1405.58,22,0
C0323,2024-09,30-09-2024,596.06,949.66,20,1
C0323,2024-10,31-10-2024,821.44,1419.41,23,0
C0323,2024-11,30-11-2024,506.65,1322.0,16,5
C0323,2024-12,31-12-2024,784.1,770.9,21,1
C0324,2024-01,31-01-2024,3142.75,701.22,15,8
C0324,2024-02,29-02-2024,4523.85,607.16,18,3
C0324,2024-03,31-03-2024,4444.48,603.48,16,5
C0324,2024-04,30-04-2024,4507.61,458.97,22,0
C0324,2024-05,31-05-2024,4168.28,302.33,18,5
C0324,2024-06,30-06-2024,4958.37,729.22,20,0
C0324,2024-07,31-07-2024,4565.25,761.96,18,5
C0324,2024-08,31-08-2024,5568.23,657.37,22,0
C0324,2024-09,30-09-2024,4285.75,300.61,18,3
C0324,2024-10,31-10-2024,3374.32,515.49,17,6
C0324,2024-11,30-11-2024,5000.04,643.8,21,0
C0324,2024-12,31-12-2024,5062.02,616.53,21,1
C0325,2024-01,31-01-2024,7591.06,882.81,21,2
C0325,2024-02,29-02-2024,7489.65,448.66,20,1
C0325,2024-03,31-03-2024,6385.91,1004.46,18,3
C0326,2024-01,31-01-2024,4349.63,346.0,23,0
C0326,2024-02,29-02-2024,4525.69,754.94,21,0
C0326,2024-03,31-03-2024,4287.5,483.93,18,3
C0326,2024-04,30-04-2024,3689.55,371.59,21,1
C0326,2024-05,31-05-2024,2912.37,431.99,14,9
C0326,2024-06,30-06-2024,4276.78,508.6,18,2
C0326,2024-07,31-07-2024,3914.67,464.35,23,0
C0326,2024-08,31-08-2024,4774.71,344.93,21,1
C0327,2024-01,31-01-2024,8219.53,306.8,21,2
C0327,2024-02,29-02-2024,6829.24,315.07,20,1
C0327,2024-03,31-03-2024,8067.03,180.59,18,3
C0327,2024-04,30-04-2024,7000.32,198.41,20,2
C0327,2024-05,31-05-2024,7365.55,250.78,23,0
C0327,2024-06,30-06-2024,8046.87,259.58,19,1
C0327,2024-07,31-07-2024,8183.95,199.92,23,0
C0327,2024-08,31-08-2024,6941.98,281.59,21,1
C0327,2024-09,30-09-2024,5378.02,111.25,14,7
C0327,2024-10,31-10-2024,7365.55,269.54,18,5
C0327,2024-11,30-11-2024,8963.37,117.02,21,0
C0327,2024-12,31-12-2024,7000.32,83.06,20,2
C0328,2024-01,31-01-2024,3271.8,568.63,20,3
C0328,2024-02,29-02-2024,3663.03,1160.7,21,0
C0328,2024-03,31-03-2024,3924.68,1306.99,20,1
C0328,2024-04,30-04-2024,2195.26,340.64,13,9
C0328,2024-05,31-05-2024,2362.96,621.48,13,10
C0328,2024-06,30-06-2024,2247.61,415.06,11,9
C0328,2024-07,31-07-2024,3998.86,579.85,22,1
C0328,2024-08,31-08-2024,4380.6,1060.32,21,1
C0328,2024-09,30-09-2024,4142.71,581.56,19,2
C0328,2024-10,31-10-2024,3971.6,1194.96,19,4
C0328,2024-11,30-11-2024,3488.6,579.45,20,1
C0328,2024-12,31-12-2024,3585.93,530.62,19,3
C0329,2024-01,31-01-2024,4008.67,912.92,23,0
C0329,2024-02,29-02-2024,4878.28,846.2,20,1
C0329,2024-03,31-03-2024,4146.53,772.54,21,0
C0329,2024-04,30-04-2024,4444.87,1084.57,20,2
C0329,2024-05,31-05-2024,4231.37,787.11,23,0
C0329,2024-06,30-06-2024,3649.56,460.3,15,5
C0330,2024-01,31-01-2024,5658.04,484.57,23,0
C0330,2024-02,29-02-2024,4842.17,873.17,19,2
C0330,2024-03,31-03-2024,4292.22,501.08,16,5
C0330,2024-04,30-04-2024,4619.74,351.56,21,1
C0330,2024-05,31-05-2024,5915.22,470.77,23,0
C0330,2024-06,30-06-2024,4495.57,422.01,19,1
C0330,2024-07,31-07-2024,4226.75,866.39,21,2
C0330,2024-08,31-08-2024,5646.35,441.63,22,0
C0330,2024-09,30-09-2024,3863.0,260.34,16,5
C0330,2024-10,31-10-2024,5143.67,644.59,23,0
C0330,2024-11,30-11-2024,5351.87,292.47,21,0
C0330,2024-12,31-12-2024,4644.18,404.94,19,3
C0331,2024-01,31-01-2024,4876.11,715.63,17,6
C0331,2024-02,29-02-2024,6881.31,447.34,21,0
C0331,2024-03,31-03-2024,6881.31,352.77,20,1
C0331,2024-04,30-04-2024,7225.38,263.99,22,0
C0331,2024-05,31-05-2024,5162.94,448.57,21,2
C0331,2024-06,30-06-2024,6502.84,551.59,20,0
C0331,2024-07,31-07-2024,3892.69,297.3,15,8
C0331,2024-08,31-08-2024,6269.95,401.06,20,2
C0331,2024-09,30-09-2024,3538.96,477.3,12,9
C0331,2024-10,31-10-2024,6310.26,304.67,22,1
C0331,2024-11,30-11-2024,4980.76,237.65,19,2
C0331,2024-12,31-12-2024,5911.67,755.96,22,0
C0332,2024-01,31-01-2024,6744.03,672.85,23,0
C0332,2024-02,29-02-2024,4860.26,1157.66,19,2
C0332,2024-03,31-03-2024,5116.07,1126.04,20,1
C0332,2024-04,30-04-2024,5506.45,949.77,21,1
C0332,2024-05,31-05-2024,6450.81,995.88,22,1
C0332,2024-06,30-06-2024,6698.05,929.13,20,0
C0332,2024-07,31-07-2024,6744.03,1235.78,22,1
C0332,2024-08,31-08-2024,6118.27,974.93,20,2
C0333,2024-03,31-03-2024,3517.12,486.75,18,3
C0333,2024-04,30-04-2024,4147.2,1396.52,22,0
C0333,2024-05,31-05-2024,3277.0,1234.6,19,4
C0333,2024-06,30-06-2024,2648.45,1113.64,11,9
C0333,2024-07,31-07-2024,4187.27,437.96,19,4
C0333,2024-08,31-08-2024,3581.67,1021.75,19,3
C0333,2024-09,30-09-2024,4586.06,1135.84,21,0
C0333,2024-10,31-10-2024,4848.42,930.07,23,0
C0333,2024-11,30-11-2024,4597.55,404.63,20,1
C0333,2024-12,31-12-2024,4838.4,806.31,22,0
C0334,2024-04,30-04-2024,3035.51,692.34,13,9
C0334,2024-05,31-05-2024,5491.75,1546.27,23,0
C0334,2024-06,30-06-2024,5683.96,923.91,19,1
C0334,2024-07,31-07-2024,5202.71,532.69,23,0
C0334,2024-08,31-08-2024,4958.46,473.93,19,3
C0334,2024-09,30-09-2024,5155.52,1012.87,19,2
C0334,2024-10,31-10-2024,5252.98,1328.54,22,1
C0334,2024-11,30-11-2024,6029.85,1101.96,20,1
C0334,2024-12,31-12-2024,4670.02,1537.24,20,2
C0335,2024-11,30-11-2024,3879.55,140.43,19,2
C0335,2024-12,31-12-2024,3525.08,146.12,20,2
C0336,2024-01,31-01-2024,5478.98,472.35,21,2
C0336,2024-02,29-02-2024,5946.37,747.39,19,2
C0336,2024-03,31-03-2024,4729.27,1085.94,16,5
C0336,2024-04,30-04-2024,6970.62,450.09,20,2
C0336,2024-05,31-05-2024,6334.17,647.35,23,0
C0336,2024-06,30-06-2024,5865.78,662.42,18,2
C0336,2024-07,31-07-2024,7000.93,487.45,23,0
C0336,2024-08,31-08-2024,6970.62,445.11,20,2
C0336,2024-09,30-09-2024,7302.55,834.98,21,0
C0336,2024-10,31-10-2024,6334.17,1093.97,19,4
C0336,2024-11,30-11-2024,5616.01,711.67,19,2
C0336,2024-12,31-12-2024,4847.75,950.89,18,4
C0337,2024-01,31-01-2024,4247.28,343.6,18,5
C0337,2024-02,29-02-2024,3773.93,339.8,14,7
C0337,2024-03,31-03-2024,5377.85,477.83,21,0
C0337,2024-04,30-04-2024,5415.86,300.71,21,1
C0337,2024-05,31-05-2024,4696.72,308.42,22,1
C0337,2024-06,30-06-2024,5349.55,525.03,18,2
C0337,2024-07,31-07-2024,4719.2,680.24,20,3
C0337,2024-08,31-08-2024,5157.96,651.17,21,1
C0337,2024-09,30-09-2024,3962.63,526.54,14,7
C0337,2024-10,31-10-2024,5438.31,713.85,22,1
C0337,2024-11,30-11-2024,3234.8,468.36,12,9
C0337,2024-12,31-12-2024,5673.76,529.9,21,1
C0338,2024-08,31-08-2024,4778.02,724.39,22,0
C0338,2024-09,30-09-2024,4528.82,507.81,17,4
C0338,2024-10,31-10-2024,4418.33,939.61,21,2
C0338,2024-11,30-11-2024,5061.63,814.64,19,2
C0338,2024-12,31-12-2024,4854.67,950.69,20,2
C0339,2024-01,31-01-2024,6489.1,492.49,21,2
C0339,2024-02,29-02-2024,4077.32,718.03,11,10
C0339,2024-03,31-03-2024,7783.98,866.21,21,0
C0339,2024-04,30-04-2024,7092.43,796.26,21,1
C0339,2024-05,31-05-2024,6798.11,381.79,22,1
C0339,2024-06,30-06-2024,5837.98,651.74,15,5
C0339,2024-07,31-07-2024,6430.24,329.17,23,0
C0339,2024-08,31-08-2024,5468.08,764.55,20,2
C0339,2024-09,30-09-2024,5365.83,442.12,19,2
C0339,2024-10,31-10-2024,5297.23,724.28,20,3
C0339,2024-11,30-11-2024,6301.32,403.81,21,0
C0339,2024-12,31-12-2024,5194.68,414.65,17,5
C0340,2024-01,31-01-2024,8928.65,447.53,23,0
C0340,2024-02,29-02-2024,6741.08,950.5,19,2
C0340,2024-03,31-03-2024,8382.0,407.31,21,0
C0340,2024-04,30-04-2024,7213.02,885.59,17,5
C0340,2024-05,31-05-2024,6285.18,584.74,17,6
C0341,2024-01,31-01-2024,4024.97,117.59,21,2
C0341,2024-02,29-02-2024,3678.58,218.29,16,5
C0341,2024-03,31-03-2024,4368.31,143.8,19,2
C0341,2024-04,30-04-2024,3980.22,351.56,20,2
C0341,2024-05,31-05-2024,4849.13,270.11,23,0
C0341,2024-06,30-06-2024,4309.11,177.2,17,3
C0341,2024-07,31-07-2024,3584.14,316.9,17,6
C0341,2024-08,31-08-2024,3027.06,259.17,17,5
C0341,2024-09,30-09-2024,4586.73,131.31,19,2
C0341,2024-10,31-10-2024,2491.65,159.33,13,10
C0341,2024-11,30-11-2024,3862.51,359.01,21,0
C0341,2024-12,31-12-2024,2995.64,291.24,13,9
C0342,2024-01,31-01-2024,2798.11,1216.46,19,4
C0342,2024-02,29-02-2024,3541.15,1074.78,21,0
C0342,2024-03,31-03-2024,2457.12,823.13,17,4
C0342,2024-04,30-04-2024,2253.46,1330.98,14,8
C0342,2024-05,31-05-2024,2530.34,1455.04,21,2
C0342,2024-06,30-06-2024,1682.05,667.47,10,10
C0342,2024-07,31-07-2024,2001.52,689.64,13,10
C0342,2024-08,31-08-2024,2736.34,1070.58,22,0
C0342,2024-09,30-09-2024,3541.15,1481.37,21,0
C0342,2024-10,31-10-2024,2925.3,1004.87,19,4
C0342,2024-11,30-11-2024,3051.33,1361.0,20,1
C0342,2024-12,31-12-2024,3380.19,614.66,21,1
C0343,2024-01,31-01-2024,4035.88,1008.02,23,0
C0343,2024-02,29-02-2024,3220.46,1059.47,17,4
C0343,2024-03,31-03-2024,3999.28,613.38,20,1
C0343,2024-04,30-04-2024,4430.29,532.27,22,0
C0343,2024-05,31-05-2024,3000.58,945.65,18,5
C0343,2024-06,30-06-2024,3480.95,808.76,20,0
C0343,2024-07,31-07-2024,4439.47,1068.2,22,1
C0343,2024-08,31-08-2024,4219.33,809.71,20,2
C0343,2024-09,30-09-2024,4641.26,779.18,21,0
C0343,2024-10,31-10-2024,3860.41,438.22,22,1
C0343,2024-11,30-11-2024,3999.27,329.55,19,2
C0343,2024-12,31-12-2024,3643.96,662.83,20,2
C0344,2024-01,31-01-2024,3550.43,183.04,18,5
C0344,2024-02,29-02-2024,2704.06,232.34,12,9
C0344,2024-03,31-03-2024,3785.69,132.94,21,0
C0344,2024-04,30-04-2024,3490.43,214.03,20,2
C0344,2024-05,31-05-2024,4536.66,152.76,21,2
C0345,2024-01,31-01-2024,6505.98,354.52,23,0
C0345,2024-02,29-02-2024,4765.15,438.91,17,4
C0345,2024-03,31-03-2024,5015.95,423.92,20,1
C0345,2024-04,30-04-2024,5376.85,798.61,20,2
C0345,2024-05,31-05-2024,6505.98,780.98,23,0
C0345,2024-06,30-06-2024,4684.3,307.86,18,2
C0345,2024-07,31-07-2024,4427.51,548.96,18,5
C0345,2024-08,31-08-2024,5323.07,327.09,22,0
C0345,2024-09,30-09-2024,5311.0,307.3,20,1
C0345,2024-10,31-10-2024,4870.26,648.53,22,1
C0345,2024-11,30-11-2024,4765.15,731.4,19,2
C0345,2024-12,31-12-2024,5645.69,768.16,21,1
C0346,2024-01,31-01-2024,4188.63,190.4,21,2
C0346,2024-02,29-02-2024,3463.57,107.03,19,2
C0346,2024-03,31-03-2024,2814.15,174.32,13,8
C0346,2024-04,30-04-2024,3176.62,172.49,18,4
C0346,2024-05,31-05-2024,5024.46,182.09,23,0
C0346,2024-06,30-06-2024,3579.93,169.3,15,5
C0346,2024-07,31-07-2024,4597.05,99.59,22,1
C0346,2024-08,31-08-2024,4142.07,118.85,21,1
C0346,2024-09,30-09-2024,4101.6,174.92,20,1
C0346,2024-10,31-10-2024,4587.55,138.84,21,2
C0346,2024-11,30-11-2024,3645.87,93.22,20,1
C0346,2024-12,31-12-2024,4796.08,100.01,21,1
C0347,2024-01,31-01-2024,3811.43,580.57,23,0
C0347,2024-02,29-02-2024,2764.88,772.97,17,4
C0347,2024-03,31-03-2024,3090.16,853.23,19,2
C0347,2024-04,30-04-2024,2799.15,1471.9,20,2
C0347,2024-05,31-05-2024,2289.87,1269.8,16,7
C0347,2024-06,30-06-2024,3406.9,531.38,19,1
C0347,2024-07,31-07-2024,2847.28,1414.16,21,2
C0347,2024-08,31-08-2024,3441.31,847.4,22,0
C0347,2024-09,30-09-2024,2927.52,982.73,18,3
C0347,2024-10,31-10-2024,2109.09,975.66,14,9
C0347,2024-11,30-11-2024,3433.51,809.05,19,2
C0347,2024-12,31-12-2024,2963.81,1181.25,20,2
C0348,2024-01,31-01-2024,3492.4,751.98,23,0
C0348,2024-02,29-02-2024,3221.06,944.61,21,0
C0348,2024-03,31-03-2024,4026.32,855.32,21,0
C0348,2024-04,30-04-2024,4035.47,573.59,22,0
C0348,2024-05,31-05-2024,3692.19,1095.31,21,2
C0348,2024-06,30-06-2024,3804.88,574.16,18,2
C0348,2024-07,31-07-2024,2877.03,1065.36,18,5
C0348,2024-08,31-08-2024,4227.64,324.25,22,0
C0348,2024-09,30-09-2024,2550.01,572.89,14,7
C0348,2024-10,31-10-2024,3516.37,518.29,20,3
C0348,2024-11,30-11-2024,3834.59,964.38,20,1
C0348,2024-12,31-12-2024,2987.3,1077.08,19,3
C0349,2024-01,31-01-2024,4066.03,136.11,23,0
C0349,2024-02,29-02-2024,4241.22,91.99,20,1
C0349,2024-03,31-03-2024,4029.16,106.5,19,2
C0349,2024-04,30-04-2024,3448.99,245.19,21,1
C0349,2024-05,31-05-2024,3182.11,252.07,18,5
C0349,2024-06,30-06-2024,3506.95,306.87,20,0
C0349,2024-07,31-07-2024,4083.72,91.57,22,1
C0349,2024-08,31-08-2024,3825.77,235.44,18,4
C0349,2024-09,30-09-2024,4675.94,191.5,21,0
C0349,2024-10,31-10-2024,3694.79,284.54,22,1
C0349,2024-11,30-11-2024,4675.94,113.51,21,0
C0349,2024-12,31-12-2024,3448.99,97.46,17,5
C0350,2024-01,31-01-2024,4038.78,89.26,23,0
C0350,2024-02,29-02-2024,2802.42,124.69,17,4
C0350,2024-03,31-03-2024,3846.46,207.3,21,0
C0350,2024-04,30-04-2024,3504.73,279.14,20,2
C0350,2024-05,31-05-2024,2885.93,330.94,21,2
C0350,2024-06,30-06-2024,3089.66,192.26,18,2
C0350,2024-07,31-07-2024,3527.25,200.64,22,1
C0350,2024-08,31-08-2024,2837.16,265.5,20,2
C0350,2024-09,30-09-2024,2784.1,114.76,16,5
C0350,2024-10,31-10-2024,3687.58,313.48,21,2
C0350,2024-11,30-11-2024,2884.84,241.99,15,6
C0350,2024-12,31-12-2024,3154.25,215.95,18,4
C0351,2024-01,31-01-2024,6502.16,245.1,20,3
C0351,2024-02,29-02-2024,6409.27,340.33,21,0
C0351,2024-03,31-03-2024,6104.07,298.09,20,1
C0351,2024-04,30-04-2024,6797.71,420.68,22,0
C0351,2024-05,31-05-2024,5102.78,214.75,19,4
C0351,2024-06,30-06-2024,6748.43,254.26,19,1
C0351,2024-07,31-07-2024,6841.4,203.26,22,1
C0351,2024-08,31-08-2024,6797.71,287.12,20,2
C0351,2024-09,30-09-2024,6443.18,361.56,19,2
C0351,2024-10,31-10-2024,5654.05,319.88,20,3
C0351,2024-11,30-11-2024,6443.18,243.72,19,2
C0351,2024-12,31-12-2024,5252.77,439.77,20,2
C0352,2024-01,31-01-2024,2932.27,1022.43,22,1
C0352,2024-02,29-02-2024,1615.65,697.64,12,9
C0352,2024-03,31-03-2024,3037.75,857.97,19,2
C0352,2024-04,30-04-2024,2767.86,1009.85,19,3
C0352,2024-05,31-05-2024,3240.93,337.61,21,2
C0352,2024-06,30-06-2024,3172.85,852.7,19,1
C0352,2024-07,31-07-2024,3086.6,524.9,20,3
C0352,2024-08,31-08-2024,3373.57,357.74,20,2
C0352,2024-09,30-09-2024,2717.99,967.69,19,2
C0352,2024-10,31-10-2024,3388.24,314.45,23,0
C0352,2024-11,30-11-2024,2717.98,431.66,17,4
C0352,2024-12,31-12-2024,2530.18,346.88,15,7
C0353,2024-01,31-01-2024,2634.6,421.91,22,1
C0353,2024-02,29-02-2024,2585.72,638.52,18,3
C0353,2024-03,31-03-2024,3175.44,1190.73,21,0
C0353,2024-04,30-04-2024,3182.66,702.96,21,1
C0353,2024-05,31-05-2024,3334.21,1605.24,23,0
C0353,2024-06,30-06-2024,2400.63,463.45,18,2
C0353,2024-07,31-07-2024,2647.2,464.44,21,2
C0353,2024-08,31-08-2024,2617.77,522.68,19,3
C0353,2024-09,30-09-2024,3016.67,418.85,21,0
C0353,2024-10,31-10-2024,2779.56,1329.55,21,2
C0353,2024-11,30-11-2024,2857.89,1021.41,21,0
C0353,2024-12,31-12-2024,2893.32,1329.75,21,1
C0354,2024-01,31-01-2024,4495.7,656.95,21,2
C0354,2024-02,29-02-2024,5706.67,987.56,20,1
C0354,2024-03,31-03-2024,6291.6,633.58,21,0
C0354,2024-04,30-04-2024,4419.72,797.79,20,2
C0354,2024-05,31-05-2024,5197.41,1087.49,23,0
C0354,2024-06,30-06-2024,5379.32,340.33,18,2
C0354,2024-07,31-07-2024,5470.96,772.41,23,0
C0354,2024-08,31-08-2024,6005.62,594.31,21,1
C0354,2024-09,30-09-2024,3709.33,968.22,13,8
C0354,2024-10,31-10-2024,4923.86,1161.57,18,5
C0354,2024-11,30-11-2024,4793.6,1226.02,16,5
C0354,2024-12,31-12-2024,5732.64,1160.81,21,1
C0355,2024-01,31-01-2024,8698.53,326.01,22,1
C0355,2024-02,29-02-2024,7166.99,163.2,17,4
C0355,2024-03,31-03-2024,8958.73,280.48,20,1
C0355,2024-04,30-04-2024,8570.96,311.0,21,1
C0355,2024-05,31-05-2024,9181.79,417.13,22,1
C0355,2024-06,30-06-2024,10458.01,257.76,20,0
C0355,2024-07,31-07-2024,10631.54,221.96,22,1
C0355,2024-08,31-08-2024,9123.15,315.86,19,3
C0355,2024-09,30-09-2024,9011.44,123.25,19,2
C0355,2024-10,31-10-2024,7907.76,365.61,20,3
C0355,2024-11,30-11-2024,9960.01,188.98,21,0
C0355,2024-12,31-12-2024,7778.68,310.38,18,4
C0356,2024-01,31-01-2024,7678.03,593.93,22,1
C0356,2024-02,29-02-2024,6165.48,284.18,18,3
C0356,2024-03,31-03-2024,7193.06,314.01,18,3
C0356,2024-04,30-04-2024,6241.91,580.89,18,4
C0356,2024-05,31-05-2024,7297.3,549.07,20,3
C0356,2024-06,30-06-2024,6419.8,426.89,18,2
C0356,2024-07,31-07-2024,6995.89,326.45,21,2
C0356,2024-08,31-08-2024,7629.0,600.27,22,0
C0356,2024-09,30-09-2024,6869.56,278.78,19,2
C0356,2024-10,31-10-2024,8027.03,688.77,23,0
C0356,2024-11,30-11-2024,7193.06,390.09,21,0
C0356,2024-12,31-12-2024,6918.12,865.46,21,1
C0357,2024-01,31-01-2024,3483.79,696.04,22,1
C0357,2024-02,29-02-2024,3799.06,900.92,20,1
C0357,2024-03,31-03-2024,3390.66,581.38,21,0
C0357,2024-04,30-04-2024,2942.31,843.73,17,5
C0357,2024-05,31-05-2024,3642.14,525.32,23,0
C0357,2024-06,30-06-2024,3350.77,884.87,20,0
C0357,2024-07,31-07-2024,4006.35,547.82,23,0
C0357,2024-08,31-08-2024,3115.38,833.7,20,2
C0357,2024-09,30-09-2024,3067.74,500.3,17,4
C0357,2024-10,31-10-2024,2992.89,528.26,21,2
C0357,2024-11,30-11-2024,3590.11,421.86,21,0
C0357,2024-12,31-12-2024,2942.31,266.07,20,2
C0358,2024-01,31-01-2024,3247.45,338.57,22,1
C0358,2024-02,29-02-2024,3934.81,895.94,20,1
C0358,2024-03,31-03-2024,3344.59,295.97,20,1
C0358,2024-04,30-04-2024,2957.82,541.16,15,7
C0358,2024-05,31-05-2024,4149.52,783.54,23,0
C0358,2024-06,30-06-2024,3904.32,482.53,18,2
C0358,2024-07,31-07-2024,3116.24,869.41,19,4
C0358,2024-08,31-08-2024,3943.75,693.12,22,0
C0358,2024-09,30-09-2024,2046.1,753.17,13,8
C0358,2024-10,31-10-2024,3444.26,383.72,21,2
C0358,2024-11,30-11-2024,3934.81,923.72,20,1
C0358,2024-12,31-12-2024,2895.08,955.32,17,5
C0359,2024-01,31-01-2024,4644.24,524.6,20,3
C0359,2024-02,29-02-2024,5583.65,464.46,21,0
C0359,2024-03,31-03-2024,3228.64,585.12,15,6
C0359,2024-04,30-04-2024,4118.52,767.15,21,1
C0359,2024-05,31-05-2024,5340.88,436.69,22,1
C0360,2024-01,31-01-2024,5220.88,544.07,22,1
C0360,2024-02,29-02-2024,4232.88,296.59,19,2
C0360,2024-03,31-03-2024,3960.59,404.78,16,5
C0360,2024-04,30-04-2024,4961.99,818.29,20,2
C0360,2024-05,31-05-2024,4333.53,245.11,21,2
C0360,2024-06,30-06-2024,4666.75,695.5,19,1
